"pid","yearbuilt","location","totval","bedrooms","bathrooms","halfbaths","multibuilding","zone","neighborhood","landval","acres","exval","address"
"26531",1954,"81 SENECA RD",144900,3,1,0,FALSE,"RS2","2700","41,800",0.3,3200,"81 SENECA ROAD, NEW HAVEN, CT 06515"
"26532",1954,"89 SENECA RD",134400,2,1,0,FALSE,"RS2","2700","41,600",0.29,3200,"89 SENECA ROAD, NEW HAVEN, CT 06515"
"26533",1955,"97 SENECA RD",142300,3,1,0,FALSE,"RS2","2700","41,900",0.31,3200,"158 WEST ROCK AVE, NEW HAVEN, CT 06515"
"26534",1952,"105 SENECA RD",147800,3,1,0,FALSE,"RS2","2700","42,600",0.35,3200,"105 SENECA RD, NEW HAVEN, CT 06511"
"26535",1952,"113 SENECA RD",194200,3,1,0,FALSE,"RS2","2700","42,600",0.35,3700,"113 SENECA RD, NEW HAVEN, CT 06511"
"26536",1957,"123 SENECA RD",213000,3,1,1,FALSE,"RS2","2700","41,400",0.28,3700,"123 SENECA RD, NEW HAVEN, CT 06515"
"26537",1965,"376 FAIRFIELD ST",134200,4,2,0,FALSE,"RS2","2700","38,000",0.13,0,"376 FAIRFIELD ST, NEW HAVEN, CT 06515"
"26538",1951,"368 FAIRFIELD ST",134700,2,1,0,FALSE,"RS2","2700","38,000",0.13,3200,"368 FAIRFIELD ST, NEW HAVEN, CT 06515"
"26539",1951,"74 GREEN HILL TER",157300,3,2,0,FALSE,"RS2","2700","38,000",0.13,3700,"74 GREEN HILL TER, NEW HAVEN, CT 06515"
"26540",1953,"68 GREEN HILL TER",144900,2,1,1,FALSE,"RS2","2700","38,000",0.13,3200,"68 GREEN HILL TER, NEW HAVEN, CT 06511"
"26541",1946,"66 GREEN HILL TER",133700,2,2,0,FALSE,"RS2","2700","38,000",0.13,3200,"66  GREEN HILL TER, NEW HAVEN, CT 06515"
"26542",1950,"50 GREEN HILL TER",122500,2,1,1,FALSE,"RS2","2700","38,000",0.13,3200,"50 GREEN HILL TER, NEW HAVEN, CT 06511"
"26543",1949,"46 GREEN HILL TER",129000,2,1,0,FALSE,"RS2","2700","38,000",0.13,3200,"46 GREEN HILL TER, NEW HAVEN, CT 06515"
"26544",1937,"40 GREEN HILL TER",187700,4,3,NA,FALSE,"RS2","2700","38,000",0.13,4600,"40 GREEN HILL TER, NEW HAVEN, CT 06515"
"26545",1951,"38 GREEN HILL TER",185700,3,2,1,FALSE,"RS2","2700","38,000",0.13,3700,"21 SHEPARD ST, NEW HAVEN, CT 06511"
"26546",1935,"34 GREEN HILL TER",144200,3,1,0,FALSE,"RS2","2700","38,000",0.13,3200,"136 HARTLEY ST, NORTH HAVEN, CT 06473"
"26547",1952,"28 GREEN HILL TER",148000,2,1,1,FALSE,"RS2","2700","37,700",0.12,0,"28 GREEN HILL TER, NEW HAVEN, CT 06515"
"26548",1937,"26 GREEN HILL TER",161300,4,1,1,FALSE,"RS2","2700","38,000",0.13,0,"26 GREEN HILL TER, NEW HAVEN, CT 06515"
"26549",1945,"20 GREEN HILL TER",132900,2,1,1,FALSE,"RS2","2700","34,200",0.13,3200,"284 WESLEY ST, WATERBURY, CT 06708"
"26550",1940,"14 GREEN HILL TER",168900,3,1,1,FALSE,"RS2","2700","38,000",0.13,3700,"14 GREEN HILL TER, NEW HAVEN, CT 06511"
"26551",1953,"6 GREEN HILL TER",129400,4,1,1,FALSE,"RS2","2700","38,000",0.13,0,"6 GREEN HILL TER, NEW HAVEN, CT 06515"
"26552",1948,"119 LAWNCREST RD",135200,3,1,0,FALSE,"RS2","2700","38,300",0.14,0,"119 LAWNCREST RD, NEW HAVEN, CT 06515"
"26553",1950,"133 LAWNCREST RD",115500,3,1,0,FALSE,"RS2","2700","38,900",0.16,0,"133 LAWNCREST RD, NEW HAVEN, CT 06515"
"26554",1943,"145 LAWNCREST RD",157800,3,2,0,FALSE,"RS2","2700","38,000",0.13,0,"145 LAWNCREST RD, NEW HAVEN, CT 06515"
"26555",1945,"151 LAWNCREST RD",134600,3,1,0,FALSE,"RS2","2700","38,000",0.13,0,"151 LAWNCREST RD, NEW HAVEN, CT 06515"
"26556",1945,"159 LAWNCREST RD",127800,2,2,0,FALSE,"RS2","2700","38,000",0.13,0,"159 LAWNCREST RD, NEW HAVEN, CT 06515"
"26557",1942,"161 LAWNCREST RD",130600,3,1,0,FALSE,"RS2","2700","39,200",0.17,0,"161  LAWNCREST RD, NEW HAVEN, CT 06515"
"26558",1950,"169 LAWNCREST RD",130000,3,1,0,FALSE,"RS2","2700","39,900",0.2,0,"169 LAWNCREST RD, NEW HAVEN, CT 06515"
"26559",1938,"173 LAWNCREST RD",159100,3,1,1,FALSE,"RS2","2700","42,300",0.33,3200,"173 LAWNCREST RD, NEW HAVEN, CT 06515"
"26560",1941,"191 LAWNCREST RD",204800,4,1,1,FALSE,"RS2","2700","41,100",0.26,3700,"191 LAWNCREST RD, NEW HAVEN, CT 06515"
"26561",1947,"205 LAWNCREST RD",195100,3,2,1,FALSE,"RS2","2700","38,000",0.13,0,"205 LAWNCREST RD, NEW HAVEN, CT 06515"
"26562",1949,"211 LAWNCREST RD",166600,3,1,1,FALSE,"RS2","2700","38,000",0.13,4500,"211 LAWNCREST RD, NEW HAVEN, CT 06515"
"26563",1947,"219 LAWNCREST RD",142900,3,1,1,FALSE,"RS2","2700","38,000",0.13,3200,"219  LAWNCREST RD, NEW HAVEN, CT 06515"
"26564",1952,"358 FAIRFIELD ST",136800,2,1,0,FALSE,"RS2","2700","38,000",0.13,0,"358 FAIRFIELD ST, NEW HAVEN, CT 06515"
"26565",1951,"70 GLEN VIEW TER",116000,1,1,0,FALSE,"RS2","2700","38,000",0.13,0,"70 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26566",1945,"64 GLEN VIEW TER",119600,2,1,0,FALSE,"RS2","2700","38,000",0.13,0,"104 COLONY ROAD, SEYMOUR, CT 06483"
"26567",1948,"58 GLEN VIEW TER",171300,3,1,1,FALSE,"RS2","2700","38,000",0.13,3700,"58 GLEN VIEW TERR, NEW HAVEN, CT 06515"
"26568",1950,"52 GLEN VIEW TER",128600,3,1,0,FALSE,"RS2","2700","38,000",0.13,0,"52 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26569",1946,"46 GLEN VIEW TER",170500,3,2,0,FALSE,"RS2","2700","39,900",0.2,3700,"301 S COLLEGE ST, CHARLOTTE, NC 28288"
"26570",1946,"36 GLEN VIEW TER",124700,1,1,0,FALSE,"RS2","2700","39,900",0.2,0,"36 GLEN VIEW TERRACE, NEW HAVEN, CT 06515"
"26571",1946,"30 GLEN VIEW TER",122000,2,1,0,FALSE,"RS2","2700","38,000",0.13,0,"102 HOBART ST, NEW HAVEN, CT 06511"
"26572",1950,"24 GLEN VIEW TER",121300,2,1,0,FALSE,"RS2","2700","38,300",0.14,0,"34 HUNT LA, EAST HAVEN, CT 06512-0000"
"26573",1946,"20 GLEN VIEW TER",117500,2,1,0,FALSE,"RS2","2700","38,000",0.13,0,"20 GLEN VIEW TERR, NEW HAVEN, CT 06515"
"26574",1945,"14 GLEN VIEW TER",129200,3,1,0,FALSE,"RS2","2700","38,000",0.13,0,"14 GLEN VIEW TER, NEW HAVEN, CT 06512"
"26575",1950,"85 LAWNCREST RD",140300,3,1,1,FALSE,"RS2","2700","37,300",0.11,3200,"85 LAWNCREST RD, NEW HAVEN, CT 06515"
"26576",1935,"95 LAWNCREST RD",123300,3,1,1,FALSE,"RS2","2700","37,300",0.11,0,"95 LAWNCREST ROAD, NEW HAVEN, CT 06515"
"26577",1948,"99 LAWNCREST RD",117100,2,1,0,FALSE,"RS2","2700","37,300",0.11,0,"99 LAWNCREST RD, NEW HAVEN, CT 06515"
"26578",1943,"103 LAWNCREST RD",188100,4,2,0,FALSE,"RS2","2700","37,300",0.11,0,"PO BOX 5036, WOODBRIDGE, CT 06525"
"26579",1950,"13 GREEN HILL TER",112400,3,1,0,FALSE,"RS2","2700","38,000",0.13,0,"13 GREEN HILL TER, NEW HAVEN, CT 06515"
"26580",1943,"17 GREEN HILL TER",135900,4,1,0,FALSE,"RS2","2700","38,000",0.13,0,"17 GREEN HILL TER, NEW HAVEN, CT 06515"
"26581",1942,"25 GREEN HILL TER",113600,3,2,0,FALSE,"RS2","2700","39,400",0.18,0,"419 WHALLEY AVE, NEW HAVEN, CT 06511"
"26582",1950,"33 GREEN HILL TER",155500,3,1,1,FALSE,"RS2","2700","38,300",0.14,4100,"PO BOX 5025, WOODBRIDGE, CT 06525"
"26583",1950,"39 GREEN HILL TER",128000,2,1,0,FALSE,"RS2","2700","38,000",0.13,0,"39 GREEN HILL TER, NEW HAVEN, CT 06515"
"26584",1947,"45 GREEN HILL TER",135100,3,1,0,FALSE,"RS2","2700","38,000",0.13,0,"940 CHAPEL ST, NEW HAVEN, CT 06510"
"26585",1952,"49 GREEN HILL TER",131300,2,1,1,FALSE,"RS2","2700","38,000",0.13,3200,"49 GREEN HILL TER, NEW HAVEN, CT 06515"
"26586",1950,"57 GREEN HILL TER",126900,2,1,1,FALSE,"RS2","2700","38,000",0.13,0,"265 BLAKE ST UNIT 1, NEW HAVEN, CT 06515"
"26587",1944,"61 GREEN HILL TER",171500,3,2,0,FALSE,"RS2","2700","38,000",0.13,4200,"61 GREEN HILL TER, NEW HAVEN, CT 06515"
"26588",1947,"67 GREEN HILL TER",127400,2,1,0,FALSE,"RS2","2700","38,000",0.13,3200,"67 GREEN HILL TER, NEW HAVEN, CT 06515"
"26589",1952,"73 GREEN HILL TER",141700,2,1,0,FALSE,"RS2","2700","38,000",0.13,3200,"73 GREEN HILL TER, NEW HAVEN, CT 06515"
"26590",1947,"71 GLEN VIEW TER",136800,2,1,0,FALSE,"RS2","2700","38,300",0.14,3200,"71 GLEN VIEW TERR, NEW HAVEN, CT 06515"
"26591",1947,"60 BEVERLY RD",170900,3,2,0,FALSE,"RS2","2700","38,300",0.14,3700,"60 BEVERLY ROAD, NEW HAVEN, CT 06515"
"26592",1948,"52 BEVERLY RD",129400,2,1,1,FALSE,"RS2","2700","38,000",0.13,3100,"52 BEVERLY ROAD, NEW HAVEN, CT 06515"
"26593",1947,"46 BEVERLY RD",126100,2,1,1,FALSE,"RS2","2700","39,900",0.2,3000,"46 BEVERLY RD, NEW HAVEN, CT 06515"
"26594",1947,"34 BEVERLY RD",147600,2,1,1,FALSE,"RS2","2700","39,900",0.2,3700,"34 BEVERLY RD, NEW HAVEN, CT 06511"
"26595",1946,"30 BEVERLY RD",186900,3,1,1,FALSE,"RS2","2700","38,000",0.13,3700,"30 BEVERLY RD, NEW HAVEN, CT 06515"
"26596",1943,"24 BEVERLY RD",132700,2,1,1,FALSE,"RS2","2700","38,000",0.13,3200,"24 BEVERLY ROAD, NEW HAVEN, CT 06515"
"26597",1945,"18 BEVERLY RD",126500,3,1,1,FALSE,"RS2","2700","38,300",0.14,3200,"18 BEVERLY RD, NEW HAVEN, CT 06515"
"26598",1950,"14 BEVERLY RD",155800,2,1,0,FALSE,"RS2","2700","38,300",0.14,3200,"14 BEVERLY RD, NEW HAVEN, CT 06515"
"26599",1952,"8 BEVERLY RD",115000,2,1,0,FALSE,"RS2","2700","37,300",0.11,3200,"23 HIGHLAND PARK RD, NORTH HAVEN, CT 06473"
"26600",1930,"67 LAWNCREST RD",170700,3,2,0,FALSE,"RS2","2700","37,300",0.11,3700,"67 LAWNCREST RD, NEW HAVEN, CT 06515"
"26601",1947,"71 LAWNCREST RD",145100,3,1,1,FALSE,"RS2","2700","37,300",0.11,3200,"71 LAWNCREST RD, NEW HAVEN, CT 06515"
"26602",1945,"5 GLEN VIEW TER",123500,2,1,1,FALSE,"RS2","2700","37,300",0.11,3200,"5 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26603",1945,"15 GLEN VIEW TER",154400,4,1,1,FALSE,"RS2","2700","38,300",0.14,3200,"15 GLEN VIEW TERR, NEW HAVEN, CT 06515"
"26604",1948,"21 GLEN VIEW TER",166200,3,2,0,FALSE,"RS2","2700","39,900",0.2,3200,"21 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26605",1946,"29 GLEN VIEW TER",183800,4,2,0,FALSE,"RS2","2700","38,000",0.13,0,"490 WOODWARD AVE, NEW HAVEN, CT 06512"
"26606",1945,"35 GLEN VIEW TER",137100,2,1,1,FALSE,"RS2","2700","38,000",0.13,0,"35 GLEN VIEW TER, NEW HAVEN, CT 06511"
"26607",1945,"39 GLEN VIEW TER",129900,3,1,1,FALSE,"RS2","2700","38,000",0.13,0,"39 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26608",1942,"45 GLEN VIEW TER",131900,3,2,0,FALSE,"RS2","2700","38,000",0.13,0,"45 GLEN VIEW TERR, NEW HAVEN, CT 06515"
"26609",1943,"51 GLEN VIEW TER",122600,3,1,0,FALSE,"RS2","2700","38,000",0.13,0,"51 GLEN VIEW TERR, NEW HAVEN, CT 06515"
"26610",1946,"57 GLEN VIEW TER",148700,2,1,0,FALSE,"RS2","2700","38,000",0.13,0,"57 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26611",1947,"63 GLEN VIEW TER",138500,3,2,0,FALSE,"RS2","2700","38,000",0.13,3200,"63 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26612",1945,"57 BEVERLY RD",149100,4,1,1,FALSE,"RS2","2700","38,000",0.13,3200,"57 BEVERLY RD, NEW HAVEN, CT 06515"
"26613",1953,"44 WESTERLEIGH RD",135200,2,1,0,FALSE,"RS2","2700","38,000",0.13,3700,"PO BOX 3555, WOODBRIDGE, CT 06525"
"26614",1945,"42 WESTERLEIGH RD",159800,3,2,0,FALSE,"RS2","2700","38,000",0.13,0,"42 WESTERLEIGH RD, NEW HAVEN, CT 06511"
"26615",1945,"36 WESTERLEIGH RD",145400,3,2,0,FALSE,"RS2","2700","38,000",0.13,0,"36 WESTERLEIGH RD, NEW HAVEN, CT 06515"
"26616",1942,"32 WESTERLEIGH RD",123100,3,1,0,FALSE,"RS2","2700","38,000",0.13,0,"32 WESTERLEIGH RD, NEW HAVEN, CT 06515"
"26617",1950,"26 WESTERLEIGH RD",200700,4,2,0,FALSE,"RS2","2700","38,000",0.13,0,"26 WESTERLEIGH RD, NEW HAVEN, CT 06515"
"26618",1945,"20 WESTERLEIGH RD",136000,4,1,1,FALSE,"RS2","2700","33,600",0.11,0,"51 OLD BARNABAS RD, WOODBRIDGE, CT 06525"
"26619",1942,"14 WESTERLEIGH RD",124800,2,1,1,FALSE,"RS2","2700","37,900",0.13,3700,"14 WESTERLEIGH RD, NEW HAVEN, CT 06515"
"26620",NA,"WESTERLEIGH RD",36900,NA,NA,NA,FALSE,"RS2","2700","36,900",0.1,0,"14 WESTERLEIGH RD, NEW HAVEN, CT 06515"
"26621",1948,"35 LAWNCREST RD",186900,3,1,1,FALSE,"RS2","2700","38,300",0.14,4700,"35 LAWNCREST RD, NEW HAVEN, CT 06515"
"26622",1940,"47 LAWNCREST RD",139800,2,1,1,FALSE,"RS2","2700","39,800",0.2,3200,"10 COLD SPRING ST, NEW HAVEN, CT 06511"
"26623",1937,"51 LAWNCREST RD",145600,2,1,0,FALSE,"RS2","2700","37,300",0.11,3700,"51 LAWNCREST RD, NEW HAVEN, CT 06515"
"26624",1952,"13 BEVERLY RD",119200,3,1,1,FALSE,"RS2","2700","38,300",0.14,0,"13 BEVERLY RD, NEW HAVEN, CT 06515"
"26625",1950,"19 BEVERLY RD",149300,3,2,0,FALSE,"RS2","2700","38,300",0.14,0,"19 BEVERLY RD, NEW HAVEN, CT 06511"
"26626",1950,"25 BEVERLY RD",126200,3,1,0,FALSE,"RS2","2700","37,300",0.11,0,"25 BEVERLY RD, NEW HAVEN, CT 06515"
"26627",1948,"31 BEVERLY RD",136000,2,1,1,FALSE,"RS2","2700","37,300",0.11,3200,"31 BEVERLY RD, NEW HAVEN, CT 06515"
"26628",1945,"35 BEVERLY RD",163500,3,1,1,FALSE,"RS2","2700","38,000",0.13,3200,"35 BEVERLY RD, NEW HAVEN, CT 06515"
"26629",1955,"41 BEVERLY RD",180400,3,1,1,FALSE,"RS2","2700","38,000",0.13,3200,"41 BEVERLY RD, NEW HAVEN, CT 06515"
"26630",1952,"47 BEVERLY RD",133600,2,1,1,FALSE,"RS2","2700","38,000",0.13,3200,"47 BEVERLY RD, NEW HAVEN, CT 06512"
"26631",1950,"51 BEVERLY RD",149400,4,2,0,FALSE,"RS2","2700","37,700",0.12,3200,"51  BEVERLY RD, NEW HAVEN, CT 06515"
"26632",1957,"138 LAWNCREST RD",131500,3,1,1,FALSE,"RS2","2700","37,700",0.12,0,"138 LAWNCREST RD, NEW HAVEN, CT 06511"
"26633",1957,"136 LAWNCREST RD",141700,3,1,1,FALSE,"RS2","2700","38,600",0.15,0,"136 LAWNCREST RD, NEW HAVEN, CT 06515"
"26634",1943,"126 LAWNCREST RD",164400,2,1,1,FALSE,"RS2","2700","41,300",0.27,0,"126 LAWNCREST RD, NEW HAVEN, CT 06515"
"26635",1943,"120 LAWNCREST RD",111400,4,1,0,FALSE,"RS2","2700","38,000",0.13,0,"91 ELM ST, NORTH HAVEN, CT 06473"
"26636",1957,"116 LAWNCREST RD",120900,4,1,0,FALSE,"RS2","2700","37,700",0.12,0,"P O BOX 1912, NEW HAVEN, CT 06509"
"26637",1943,"112 LAWNCREST RD",122100,4,1,0,FALSE,"RS2","2700","37,300",0.11,0,"158 WEST ROCK AVE, NEW HAVEN, CT 06515"
"26638",1943,"108 LAWNCREST RD",121600,4,1,0,FALSE,"RS2","2700","37,300",0.11,0,"108 LAWNCREST RD, NEW HAVEN, CT 06511"
"26639",1948,"104 LAWNCREST RD",116200,2,1,0,FALSE,"RS2","2700","37,300",0.11,0,"327 BURRITT AVE, STRATFORD, CT 06615"
"26640",1943,"100 LAWNCREST RD",137200,2,2,0,FALSE,"RS2","2700","37,300",0.11,0,"100 LAWNCREST RD, NEW HAVEN, CT 06515"
"26641",1947,"88 LAWNCREST RD",170400,3,1,1,FALSE,"RS2","2700","40,600",0.23,3700,"88 LAWNCREST RD, NEW HAVEN, CT 06515"
"26642",NA,"84 LAWNCREST RD",800,NA,NA,NA,FALSE,"RS2","2700","800",0.01,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"26643",1953,"80 LAWNCREST RD",139800,2,1,0,FALSE,"RS2","2700","37,300",0.11,0,"80 LAWNCREST RD, NEW HAVEN, CT 06515"
"26644",1952,"78 LAWNCREST RD",111400,2,1,0,FALSE,"RS2","2700","37,300",0.11,0,"78 LAWNCREST RD, NEW HAVEN, CT 06515"
"26645",1931,"72 LAWNCREST RD",153000,2,1,0,FALSE,"RS2","2700","37,300",0.11,3700,"PO BOX 3616, WOODBRIDGE, CT 06525"
"26646",1939,"68 LAWNCREST RD",183900,3,1,1,FALSE,"RS2","2700","37,300",0.11,3700,"68 LAWNCREST RD, NEW HAVEN, CT 06515"
"26647",1938,"62 LAWNCREST RD",175600,4,1,1,FALSE,"RS2","2700","37,300",0.11,4700,"62 LAWNCREST RD, NEW HAVEN, CT 06511"
"26648",1988,"58 LAWNCREST RD",153000,3,1,1,FALSE,"RS2","2700","37,300",0.11,0,"58 LAWNCREST RD, NEW HAVEN, CT 06515"
"26649",1938,"52 LAWNCREST RD",152200,2,1,1,FALSE,"RS2","2700","37,300",0.11,4200,"52 LAWNCREST RD, NEW HAVEN, CT 06515"
"26650",1952,"44 LAWNCREST RD",165100,2,2,1,FALSE,"RS2","2700","39,300",0.18,4100,"44 LAWNCREST RD, NEW HAVEN, CT 06515"
"26651",1952,"36 LAWNCREST RD",182900,3,2,0,FALSE,"RS2","2700","39,200",0.17,3700,"36 LAWNCREST RD, NEW HAVEN, CT 06515"
"26652",1960,"32 LAWNCREST RD",199300,3,2,1,FALSE,"RS2","2700","43,300",0.41,4100,"32 LAWNCREST RD, NEW HAVEN, CT 06515"
"26653",1942,"581 FOUNTAIN ST",142200,3,1,1,FALSE,"RS2","2700","37,900",0.13,0,"581 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26654",1965,"589 FOUNTAIN ST",144100,3,1,1,FALSE,"RS2","2700","37,300",0.11,3200,"589 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26655",1940,"595 FOUNTAIN ST",128800,2,1,1,FALSE,"RS2","2700","37,300",0.11,3200,"595 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26656",1939,"599 FOUNTAIN ST",190900,3,2,0,FALSE,"RS2","2700","38,300",0.14,3700,"233 EDGEWOOD AV, NEW HAVEN, CT 06511"
"26657",1938,"605 FOUNTAIN ST",175600,3,1,1,FALSE,"RS2","2700","38,300",0.14,0,"605 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26658",1939,"609 FOUNTAIN ST",140000,3,1,1,FALSE,"RS2","2700","38,300",0.14,2600,"609 FOUNTAIN ST, NEW HAVEN, CT 06511"
"26659",1952,"615 FOUNTAIN ST",144200,3,1,0,FALSE,"RS2","2700","38,300",0.14,3700,"615 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26660",1942,"621 FOUNTAIN ST",124900,2,1,0,FALSE,"RS2","2700","38,300",0.14,3200,"621 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26661",1945,"625 FOUNTAIN ST",157600,3,1,1,FALSE,"RS2","2700","38,300",0.14,3200,"50 FITCH ST STE 206B, NEW HAVEN, CT 06515"
"26662",1943,"635 FOUNTAIN ST",175000,3,2,0,FALSE,"RS2","2700","38,300",0.14,0,"18 VERNON CT, WOODBRIDGE, CT 06525"
"26663",NA,"629 FOUNTAIN ST",40800,NA,NA,NA,FALSE,"RS2","2700","38,300",0.14,0,"18 VERNON CT, WOODBRIDGE, CT 06525"
"26664",1950,"639 FOUNTAIN ST",121100,3,1,0,FALSE,"RS2","2700","38,300",0.14,0,"639 FOUNTAIN STREET, NEW HAVEN, CT 06515"
"26665",1930,"645 FOUNTAIN ST",163800,4,1,1,FALSE,"RS2","2700","38,300",0.14,3200,"645 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26666",1943,"647 FOUNTAIN ST",131000,3,1,0,FALSE,"RS2","2700","38,300",0.14,0,"647 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26667",1938,"649 FOUNTAIN ST",166000,3,1,1,FALSE,"RS2","2700","40,400",0.22,3200,"649 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26668",1952,"675 FOUNTAIN ST",269400,3,3,0,FALSE,"RS2","2700","44,300",0.52,5700,"675 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26669",1945,"689 FOUNTAIN ST",199000,4,1,1,FALSE,"RS2","2700","44,400",0.53,3200,"689 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26670",1987,"699 FOUNTAIN ST",183700,4,2,1,FALSE,"RS2","2700","40,400",0.22,2900,"699 FOUNTAIN ST, NEW HAVEN, CT 06515"
"26671",1987,"715 FOUNTAIN ST",229400,4,2,1,FALSE,"RS2","2700","39,900",0.2,3900,"715 FOUNTAIN ST, NEW HAVEN, CT 06511"
"26672",1987,"705 FOUNTAIN ST",188300,4,2,1,FALSE,"RS2","2700","33,500",0.18,3100,"28 JUDSON AV, NEW HAVEN, CT 06511"
"26673",1973,"15 SENECA RD",149700,3,2,0,FALSE,"RS2","2700","41,100",0.26,3400,"15 SENECA ROAD, NEW HAVEN, CT 06515"
"26674",1955,"17 SENECA RD",235100,3,2,1,FALSE,"RS2","2700","44,400",0.54,3200,"249 VIEW ST, NEW HAVEN, CT 06515"
"26675",1957,"25 SENECA RD",175200,3,2,0,FALSE,"RS2","2700","42,700",0.36,5300,"25 SENECA RD, NEW HAVEN, CT 06515"
"26676",1961,"75 FREDERICK ST",132200,3,1,0,FALSE,"RS2","2700","40,100",0.21,0,"75 FREDERICK ST, NEW HAVEN, CT 06515"
"26677",1952,"60 WRIGHT AV",133900,3,1,0,FALSE,"RS2","2700","38,900",0.16,0,"60 WRIGHT AVE, NEW HAVEN, CT 06515"
"26678",1960,"54 WRIGHT AV",135100,2,1,0,FALSE,"RS2","2700","38,800",0.16,3200,"54 WRIGHT AV, NEW HAVEN, CT 06515"
"26679",1962,"48 WRIGHT AV",128400,3,1,0,FALSE,"RS2","2700","38,900",0.16,0,"48 WRIGHT AV, NEW HAVEN, CT 06511"
"26680",1921,"42 WRIGHT AV",163100,3,1,0,FALSE,"RS2","2700","38,900",0.16,3200,"42 WRIGHT AV, NEW HAVEN, CT 06515"
"26681",1953,"38 WRIGHT AV",111300,2,1,0,FALSE,"RS2","2700","38,900",0.16,0,"1600 S DOUGLASS RD STE 200-A, ANAHEIM, CA 92806"
"26682",1925,"34 WRIGHT AV",139700,2,2,0,FALSE,"RS2","2700","38,900",0.16,0,"34 WRIGHT AV, NEW HAVEN, CT 06515"
"26683",1920,"28 WRIGHT AV",180400,2,2,0,FALSE,"RS2","2700","38,900",0.16,3700,"28 WRIGHT AV, NEW HAVEN, CT 06515"
"26684",1949,"24 WRIGHT AV",166100,4,2,0,FALSE,"RS2","2700","38,900",0.16,3700,"24 WRIGHT AV, NEW HAVEN, CT 06515"
"26685",1920,"20 WRIGHT AV",144500,3,1,1,FALSE,"RS2","2700","36,100",0.16,3400,"20 WRIGHT AV, NEW HAVEN, CT 06511"
"26686",1967,"1460 WHALLEY AV",1734200,0,0,NA,FALSE,"BA","WHA1","323,400",0.92,33900,"142 TEMPLE STREET, NEW HAVEN, CT 06510"
"26687",1900,"176 GLEN VIEW TER",109500,2,1,0,FALSE,"BA/RS2","2700","35,500",0.18,0,"47 HIDDEN PINES CIRCLE, MERIDEN, CT 06541"
"26688",NA,"GLEN VIEW TER",600,NA,NA,NA,FALSE,"RS2","2700","600",0.01,0,"PO BOX 3001, NEW HAVEN, CT 06515"
"26689",1961,"170 GLEN VIEW TER",139700,3,1,0,FALSE,"RS2","2700","36,900",0.16,0,"170 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26690",1960,"164 GLEN VIEW TER",132400,2,1,0,FALSE,"RS2","2700","38,900",0.16,0,"164 GLEN VIEW TERR, NEW HAVEN, CT 06515"
"26691",1952,"160 GLEN VIEW TER",139800,3,1,0,FALSE,"RS2","2700","38,900",0.16,0,"160 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26692",1952,"156 GLEN VIEW TER",135600,3,1,0,FALSE,"RS2","2700","38,900",0.16,0,"156 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26693",1960,"150 GLEN VIEW TER",150000,2,2,1,FALSE,"RS2","2700","38,900",0.16,3100,"150 GLEN VIEW TER, NEW HAVEN, CT 06511"
"26694",1960,"146 GLEN VIEW TER",134500,3,1,0,FALSE,"RS2","2700","38,900",0.16,3200,"146 GLEN VIEW TER, NEW HAVEN, CT 06511"
"26695",1961,"142 GLEN VIEW TER",138200,3,1,1,FALSE,"RS2","2700","38,700",0.15,3200,"142 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26696",NA,"59 FREDERICK ST",1300,NA,NA,NA,FALSE,"RS2","2700","1,300",0.02,0,"142 GLEN VIEW TER, NEW HAVEN, CT 06515"
"26697",1960,"65 FREDERICK ST",130600,3,1,0,FALSE,"RS2","2700","37,700",0.12,0,"65 FREDERICK ST, NEW HAVEN, CT 06515"
"26698",1945,"37 FREDERICK ST",145800,3,1,1,FALSE,"RS2","2700","39,200",0.17,3200,"37 FREDERICK ST, NEW HAVEN, CT 06515"
"26699",1956,"165 GLEN VIEW TER",142100,3,2,0,FALSE,"RS2","2700","38,800",0.24,3000,"165 GLEN VIEW TERR, NEW HAVEN, CT 06515"
"26700",1985,"1440 WHALLEY AV",1284900,0,0,NA,FALSE,"BA","WHA1","237,500",0.48,0,"1426 WHALLEY AV, NEW HAVEN, CT 06515"
